2024-12-03 19:47:37 root:INFO:  Arguments
2024-12-03 19:47:37 root:INFO:  alpha: 10
2024-12-03 19:47:37 root:INFO:  eta: 2.8
2024-12-03 19:47:37 root:INFO:  epoch: 200
2024-12-03 19:47:37 root:INFO:  save_dir: ./temp
2024-12-03 19:47:37 root:INFO:  save_name: temp-name
2024-12-03 19:47:38 root:INFO:  Epoch 1	 delta_equalized_odds 11.77%	 delta_equal_opportunity 11.77%	 delta_demographic_parity 19.01%	 test_accuracy 85.30%	 test_auroc 0.911 
2024-12-03 19:47:48 root:INFO:  Epoch 28	 delta_equalized_odds 34.35%	 delta_equal_opportunity 34.35%	 delta_demographic_parity 4.45%	 test_accuracy 81.22%	 test_auroc 0.86 
2024-12-03 19:47:48 root:INFO:  Epoch 29	 delta_equalized_odds 30.23%	 delta_equal_opportunity 30.23%	 delta_demographic_parity 0.07%	 test_accuracy 82.10%	 test_auroc 0.872 
2024-12-03 19:47:48 root:INFO:  Epoch 30	 delta_equalized_odds 24.32%	 delta_equal_opportunity 24.32%	 delta_demographic_parity 4.58%	 test_accuracy 83.09%	 test_auroc 0.885 
2024-12-03 19:47:49 root:INFO:  Epoch 31	 delta_equalized_odds 21.37%	 delta_equal_opportunity 21.37%	 delta_demographic_parity 7.14%	 test_accuracy 83.51%	 test_auroc 0.89 
2024-12-03 19:47:49 root:INFO:  Epoch 32	 delta_equalized_odds 23.16%	 delta_equal_opportunity 23.16%	 delta_demographic_parity 5.55%	 test_accuracy 83.22%	 test_auroc 0.887 
2024-12-03 19:47:49 root:INFO:  Epoch 33	 delta_equalized_odds 27.71%	 delta_equal_opportunity 27.71%	 delta_demographic_parity 1.65%	 test_accuracy 82.40%	 test_auroc 0.878 
2024-12-03 19:47:49 root:INFO:  Epoch 34	 delta_equalized_odds 31.82%	 delta_equal_opportunity 31.82%	 delta_demographic_parity 2.06%	 test_accuracy 81.56%	 test_auroc 0.867 
2024-12-03 19:47:50 root:INFO:  Epoch 35	 delta_equalized_odds 32.70%	 delta_equal_opportunity 32.70%	 delta_demographic_parity 3.47%	 test_accuracy 81.33%	 test_auroc 0.863 
2024-12-03 19:47:50 root:INFO:  Epoch 36	 delta_equalized_odds 31.53%	 delta_equal_opportunity 31.53%	 delta_demographic_parity 1.37%	 test_accuracy 81.75%	 test_auroc 0.869 
2024-12-03 19:47:50 root:INFO:  Epoch 37	 delta_equalized_odds 27.03%	 delta_equal_opportunity 27.03%	 delta_demographic_parity 2.39%	 test_accuracy 82.57%	 test_auroc 0.88 
2024-12-03 19:47:51 root:INFO:  Epoch 38	 delta_equalized_odds 23.30%	 delta_equal_opportunity 23.30%	 delta_demographic_parity 5.12%	 test_accuracy 83.04%	 test_auroc 0.886 
2024-12-03 19:47:51 root:INFO:  Epoch 39	 delta_equalized_odds 23.06%	 delta_equal_opportunity 23.06%	 delta_demographic_parity 5.21%	 test_accuracy 83.05%	 test_auroc 0.886 
2024-12-03 19:47:51 root:INFO:  Epoch 40	 delta_equalized_odds 25.86%	 delta_equal_opportunity 25.86%	 delta_demographic_parity 3.10%	 test_accuracy 82.61%	 test_auroc 0.881 
2024-12-03 19:47:51 root:INFO:  Epoch 41	 delta_equalized_odds 29.78%	 delta_equal_opportunity 29.78%	 delta_demographic_parity 0.23%	 test_accuracy 82.05%	 test_auroc 0.872 
2024-12-03 19:47:52 root:INFO:  Epoch 42	 delta_equalized_odds 31.48%	 delta_equal_opportunity 31.48%	 delta_demographic_parity 2.05%	 test_accuracy 81.51%	 test_auroc 0.867 
2024-12-03 19:47:52 root:INFO:  Epoch 43	 delta_equalized_odds 31.14%	 delta_equal_opportunity 31.14%	 delta_demographic_parity 1.51%	 test_accuracy 81.67%	 test_auroc 0.869 
2024-12-03 19:47:52 root:INFO:  Epoch 44	 delta_equalized_odds 28.48%	 delta_equal_opportunity 28.48%	 delta_demographic_parity 1.11%	 test_accuracy 82.25%	 test_auroc 0.876 
2024-12-03 19:47:53 root:INFO:  Epoch 45	 delta_equalized_odds 25.62%	 delta_equal_opportunity 25.62%	 delta_demographic_parity 3.56%	 test_accuracy 82.76%	 test_auroc 0.882 
2024-12-03 19:47:53 root:INFO:  Epoch 46	 delta_equalized_odds 23.97%	 delta_equal_opportunity 23.97%	 delta_demographic_parity 4.62%	 test_accuracy 82.91%	 test_auroc 0.884 
2024-12-03 19:47:53 root:INFO:  Epoch 47	 delta_equalized_odds 25.28%	 delta_equal_opportunity 25.28%	 delta_demographic_parity 3.53%	 test_accuracy 82.69%	 test_auroc 0.882 
2024-12-03 19:47:54 root:INFO:  Epoch 48	 delta_equalized_odds 28.18%	 delta_equal_opportunity 28.18%	 delta_demographic_parity 1.20%	 test_accuracy 82.22%	 test_auroc 0.876 
2024-12-03 19:47:54 root:INFO:  Epoch 49	 delta_equalized_odds 30.36%	 delta_equal_opportunity 30.36%	 delta_demographic_parity 0.96%	 test_accuracy 81.81%	 test_auroc 0.87 
2024-12-03 19:47:54 root:INFO:  Epoch 50	 delta_equalized_odds 30.51%	 delta_equal_opportunity 30.51%	 delta_demographic_parity 1.13%	 test_accuracy 81.77%	 test_auroc 0.87 
2024-12-03 19:47:54 root:INFO:  Epoch 51	 delta_equalized_odds 29.25%	 delta_equal_opportunity 29.25%	 delta_demographic_parity 0.23%	 test_accuracy 82.02%	 test_auroc 0.874 
2024-12-03 19:47:55 root:INFO:  Epoch 52	 delta_equalized_odds 26.73%	 delta_equal_opportunity 26.73%	 delta_demographic_parity 2.37%	 test_accuracy 82.45%	 test_auroc 0.879 
2024-12-03 19:47:55 root:INFO:  Epoch 53	 delta_equalized_odds 25.28%	 delta_equal_opportunity 25.28%	 delta_demographic_parity 3.65%	 test_accuracy 82.67%	 test_auroc 0.882 
2024-12-03 19:47:55 root:INFO:  Epoch 54	 delta_equalized_odds 25.28%	 delta_equal_opportunity 25.28%	 delta_demographic_parity 3.42%	 test_accuracy 82.64%	 test_auroc 0.882 
2024-12-03 19:47:56 root:INFO:  Epoch 55	 delta_equalized_odds 26.73%	 delta_equal_opportunity 26.73%	 delta_demographic_parity 2.09%	 test_accuracy 82.41%	 test_auroc 0.878 
2024-12-03 19:47:56 root:INFO:  Epoch 56	 delta_equalized_odds 29.05%	 delta_equal_opportunity 29.05%	 delta_demographic_parity 0.30%	 test_accuracy 82.02%	 test_auroc 0.874 
2024-12-03 19:47:56 root:INFO:  Epoch 57	 delta_equalized_odds 30.02%	 delta_equal_opportunity 30.02%	 delta_demographic_parity 0.43%	 test_accuracy 81.91%	 test_auroc 0.872 
2024-12-03 19:47:56 root:INFO:  Epoch 58	 delta_equalized_odds 29.54%	 delta_equal_opportunity 29.54%	 delta_demographic_parity 0.09%	 test_accuracy 81.98%	 test_auroc 0.873 
2024-12-03 19:47:57 root:INFO:  Epoch 59	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.51%	 test_accuracy 82.36%	 test_auroc 0.877 
2024-12-03 19:47:57 root:INFO:  Epoch 60	 delta_equalized_odds 26.10%	 delta_equal_opportunity 26.10%	 delta_demographic_parity 2.71%	 test_accuracy 82.56%	 test_auroc 0.88 
2024-12-03 19:47:57 root:INFO:  Epoch 61	 delta_equalized_odds 25.96%	 delta_equal_opportunity 25.96%	 delta_demographic_parity 3.00%	 test_accuracy 82.58%	 test_auroc 0.881 
2024-12-03 19:47:58 root:INFO:  Epoch 62	 delta_equalized_odds 26.35%	 delta_equal_opportunity 26.35%	 delta_demographic_parity 2.28%	 test_accuracy 82.43%	 test_auroc 0.879 
2024-12-03 19:47:58 root:INFO:  Epoch 63	 delta_equalized_odds 28.04%	 delta_equal_opportunity 28.04%	 delta_demographic_parity 1.09%	 test_accuracy 82.20%	 test_auroc 0.876 
2024-12-03 19:47:58 root:INFO:  Epoch 64	 delta_equalized_odds 29.34%	 delta_equal_opportunity 29.34%	 delta_demographic_parity 0.26%	 test_accuracy 82.01%	 test_auroc 0.873 
2024-12-03 19:47:59 root:INFO:  Epoch 65	 delta_equalized_odds 29.34%	 delta_equal_opportunity 29.34%	 delta_demographic_parity 0.21%	 test_accuracy 82.01%	 test_auroc 0.873 
2024-12-03 19:47:59 root:INFO:  Epoch 66	 delta_equalized_odds 28.04%	 delta_equal_opportunity 28.04%	 delta_demographic_parity 1.15%	 test_accuracy 82.22%	 test_auroc 0.876 
2024-12-03 19:47:59 root:INFO:  Epoch 67	 delta_equalized_odds 26.64%	 delta_equal_opportunity 26.64%	 delta_demographic_parity 2.19%	 test_accuracy 82.40%	 test_auroc 0.878 
2024-12-03 19:48:00 root:INFO:  Epoch 68	 delta_equalized_odds 26.10%	 delta_equal_opportunity 26.10%	 delta_demographic_parity 2.63%	 test_accuracy 82.52%	 test_auroc 0.88 
2024-12-03 19:48:00 root:INFO:  Epoch 69	 delta_equalized_odds 26.35%	 delta_equal_opportunity 26.35%	 delta_demographic_parity 2.31%	 test_accuracy 82.44%	 test_auroc 0.879 
2024-12-03 19:48:00 root:INFO:  Epoch 70	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.58%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:00 root:INFO:  Epoch 71	 delta_equalized_odds 28.71%	 delta_equal_opportunity 28.71%	 delta_demographic_parity 0.77%	 test_accuracy 82.14%	 test_auroc 0.875 
2024-12-03 19:48:01 root:INFO:  Epoch 72	 delta_equalized_odds 28.81%	 delta_equal_opportunity 28.81%	 delta_demographic_parity 0.52%	 test_accuracy 82.08%	 test_auroc 0.874 
2024-12-03 19:48:01 root:INFO:  Epoch 73	 delta_equalized_odds 28.33%	 delta_equal_opportunity 28.33%	 delta_demographic_parity 1.00%	 test_accuracy 82.19%	 test_auroc 0.875 
2024-12-03 19:48:01 root:INFO:  Epoch 74	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.66%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:02 root:INFO:  Epoch 75	 delta_equalized_odds 26.39%	 delta_equal_opportunity 26.39%	 delta_demographic_parity 2.32%	 test_accuracy 82.44%	 test_auroc 0.879 
2024-12-03 19:48:02 root:INFO:  Epoch 76	 delta_equalized_odds 26.68%	 delta_equal_opportunity 26.68%	 delta_demographic_parity 2.11%	 test_accuracy 82.39%	 test_auroc 0.879 
2024-12-03 19:48:02 root:INFO:  Epoch 77	 delta_equalized_odds 27.60%	 delta_equal_opportunity 27.60%	 delta_demographic_parity 1.77%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:03 root:INFO:  Epoch 78	 delta_equalized_odds 27.94%	 delta_equal_opportunity 27.94%	 delta_demographic_parity 1.15%	 test_accuracy 82.23%	 test_auroc 0.876 
2024-12-03 19:48:03 root:INFO:  Epoch 79	 delta_equalized_odds 28.38%	 delta_equal_opportunity 28.38%	 delta_demographic_parity 0.92%	 test_accuracy 82.16%	 test_auroc 0.875 
2024-12-03 19:48:03 root:INFO:  Epoch 80	 delta_equalized_odds 28.38%	 delta_equal_opportunity 28.38%	 delta_demographic_parity 0.92%	 test_accuracy 82.16%	 test_auroc 0.875 
2024-12-03 19:48:04 root:INFO:  Epoch 81	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.43%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:04 root:INFO:  Epoch 82	 delta_equalized_odds 27.26%	 delta_equal_opportunity 27.26%	 delta_demographic_parity 1.77%	 test_accuracy 82.30%	 test_auroc 0.878 
2024-12-03 19:48:05 root:INFO:  Epoch 83	 delta_equalized_odds 26.73%	 delta_equal_opportunity 26.73%	 delta_demographic_parity 2.03%	 test_accuracy 82.36%	 test_auroc 0.878 
2024-12-03 19:48:05 root:INFO:  Epoch 84	 delta_equalized_odds 27.21%	 delta_equal_opportunity 27.21%	 delta_demographic_parity 1.80%	 test_accuracy 82.30%	 test_auroc 0.878 
2024-12-03 19:48:05 root:INFO:  Epoch 85	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.43%	 test_accuracy 82.28%	 test_auroc 0.877 
2024-12-03 19:48:05 root:INFO:  Epoch 86	 delta_equalized_odds 28.33%	 delta_equal_opportunity 28.33%	 delta_demographic_parity 1.03%	 test_accuracy 82.20%	 test_auroc 0.876 
2024-12-03 19:48:06 root:INFO:  Epoch 87	 delta_equalized_odds 28.33%	 delta_equal_opportunity 28.33%	 delta_demographic_parity 1.00%	 test_accuracy 82.19%	 test_auroc 0.875 
2024-12-03 19:48:06 root:INFO:  Epoch 88	 delta_equalized_odds 27.94%	 delta_equal_opportunity 27.94%	 delta_demographic_parity 1.21%	 test_accuracy 82.25%	 test_auroc 0.876 
2024-12-03 19:48:07 root:INFO:  Epoch 89	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.66%	 test_accuracy 82.32%	 test_auroc 0.877 
2024-12-03 19:48:07 root:INFO:  Epoch 90	 delta_equalized_odds 27.26%	 delta_equal_opportunity 27.26%	 delta_demographic_parity 1.78%	 test_accuracy 82.29%	 test_auroc 0.878 
2024-12-03 19:48:07 root:INFO:  Epoch 91	 delta_equalized_odds 27.21%	 delta_equal_opportunity 27.21%	 delta_demographic_parity 1.86%	 test_accuracy 82.32%	 test_auroc 0.878 
2024-12-03 19:48:08 root:INFO:  Epoch 92	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.63%	 test_accuracy 82.29%	 test_auroc 0.877 
2024-12-03 19:48:08 root:INFO:  Epoch 93	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.29%	 test_accuracy 82.26%	 test_auroc 0.876 
2024-12-03 19:48:08 root:INFO:  Epoch 94	 delta_equalized_odds 28.33%	 delta_equal_opportunity 28.33%	 delta_demographic_parity 1.09%	 test_accuracy 82.22%	 test_auroc 0.876 
2024-12-03 19:48:09 root:INFO:  Epoch 95	 delta_equalized_odds 27.94%	 delta_equal_opportunity 27.94%	 delta_demographic_parity 1.18%	 test_accuracy 82.24%	 test_auroc 0.876 
2024-12-03 19:48:09 root:INFO:  Epoch 96	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.38%	 test_accuracy 82.28%	 test_auroc 0.877 
2024-12-03 19:48:09 root:INFO:  Epoch 97	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.72%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:09 root:INFO:  Epoch 98	 delta_equalized_odds 27.60%	 delta_equal_opportunity 27.60%	 delta_demographic_parity 1.74%	 test_accuracy 82.29%	 test_auroc 0.878 
2024-12-03 19:48:10 root:INFO:  Epoch 99	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.77%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:10 root:INFO:  Epoch 100	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.43%	 test_accuracy 82.28%	 test_auroc 0.877 
2024-12-03 19:48:10 root:INFO:  Epoch 101	 delta_equalized_odds 27.94%	 delta_equal_opportunity 27.94%	 delta_demographic_parity 1.21%	 test_accuracy 82.25%	 test_auroc 0.876 
2024-12-03 19:48:11 root:INFO:  Epoch 102	 delta_equalized_odds 27.94%	 delta_equal_opportunity 27.94%	 delta_demographic_parity 1.15%	 test_accuracy 82.23%	 test_auroc 0.876 
2024-12-03 19:48:11 root:INFO:  Epoch 103	 delta_equalized_odds 27.84%	 delta_equal_opportunity 27.84%	 delta_demographic_parity 1.35%	 test_accuracy 82.29%	 test_auroc 0.876 
2024-12-03 19:48:12 root:INFO:  Epoch 104	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.61%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:12 root:INFO:  Epoch 105	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.74%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:12 root:INFO:  Epoch 106	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.69%	 test_accuracy 82.28%	 test_auroc 0.877 
2024-12-03 19:48:12 root:INFO:  Epoch 107	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.61%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:13 root:INFO:  Epoch 108	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.41%	 test_accuracy 82.31%	 test_auroc 0.876 
2024-12-03 19:48:13 root:INFO:  Epoch 109	 delta_equalized_odds 27.94%	 delta_equal_opportunity 27.94%	 delta_demographic_parity 1.18%	 test_accuracy 82.24%	 test_auroc 0.876 
2024-12-03 19:48:13 root:INFO:  Epoch 110	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.28%	 test_accuracy 82.27%	 test_auroc 0.876 
2024-12-03 19:48:14 root:INFO:  Epoch 111	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.49%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:14 root:INFO:  Epoch 112	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.71%	 test_accuracy 82.32%	 test_auroc 0.877 
2024-12-03 19:48:14 root:INFO:  Epoch 113	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.71%	 test_accuracy 82.29%	 test_auroc 0.877 
2024-12-03 19:48:15 root:INFO:  Epoch 114	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.68%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:15 root:INFO:  Epoch 115	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.40%	 test_accuracy 82.27%	 test_auroc 0.877 
2024-12-03 19:48:15 root:INFO:  Epoch 116	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.32%	 test_accuracy 82.29%	 test_auroc 0.876 
2024-12-03 19:48:16 root:INFO:  Epoch 117	 delta_equalized_odds 27.84%	 delta_equal_opportunity 27.84%	 delta_demographic_parity 1.24%	 test_accuracy 82.27%	 test_auroc 0.876 
2024-12-03 19:48:16 root:INFO:  Epoch 118	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.38%	 test_accuracy 82.29%	 test_auroc 0.877 
2024-12-03 19:48:16 root:INFO:  Epoch 119	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.63%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:17 root:INFO:  Epoch 120	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.74%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:17 root:INFO:  Epoch 121	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.68%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:17 root:INFO:  Epoch 122	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.66%	 test_accuracy 82.32%	 test_auroc 0.877 
2024-12-03 19:48:18 root:INFO:  Epoch 123	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.28%	 test_accuracy 82.27%	 test_auroc 0.876 
2024-12-03 19:48:18 root:INFO:  Epoch 124	 delta_equalized_odds 27.89%	 delta_equal_opportunity 27.89%	 delta_demographic_parity 1.23%	 test_accuracy 82.26%	 test_auroc 0.876 
2024-12-03 19:48:18 root:INFO:  Epoch 125	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.35%	 test_accuracy 82.28%	 test_auroc 0.876 
2024-12-03 19:48:19 root:INFO:  Epoch 126	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.66%	 test_accuracy 82.32%	 test_auroc 0.877 
2024-12-03 19:48:19 root:INFO:  Epoch 127	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.63%	 test_accuracy 82.29%	 test_auroc 0.877 
2024-12-03 19:48:20 root:INFO:  Epoch 128	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.66%	 test_accuracy 82.30%	 test_auroc 0.877 
2024-12-03 19:48:20 root:INFO:  Epoch 129	 delta_equalized_odds 27.65%	 delta_equal_opportunity 27.65%	 delta_demographic_parity 1.63%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:20 root:INFO:  Epoch 130	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.37%	 test_accuracy 82.27%	 test_auroc 0.877 
2024-12-03 19:48:21 root:INFO:  Epoch 131	 delta_equalized_odds 27.80%	 delta_equal_opportunity 27.80%	 delta_demographic_parity 1.32%	 test_accuracy 82.27%	 test_auroc 0.876 
2024-12-03 19:48:21 root:INFO:  Epoch 132	 delta_equalized_odds 27.75%	 delta_equal_opportunity 27.75%	 delta_demographic_parity 1.37%	 test_accuracy 82.29%	 test_auroc 0.876 
2024-12-03 19:48:21 root:INFO:  Epoch 133	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.55%	 test_accuracy 82.31%	 test_auroc 0.877 
2024-12-03 19:48:22 root:INFO:  Epoch 134	 delta_equalized_odds 27.70%	 delta_equal_opportunity 27.70%	 delta_demographic_parity 1.63%	 test_accuracy 82.29%	 test_auroc 0.877 
